Title,Link,client name,Type,Budget,Category,Date Posted
GalleryLoop Website,https://www.freelanceyard.com/en/jobs/blog-platform-for-blogsphere-5,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Budget Planning Interface,https://www.freelanceyard.com/en/jobs/budget-planning-interface-14,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Budget Planning Interface,https://www.freelanceyard.com/en/jobs/budget-planning-interface-15,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
CookIt Website,https://www.freelanceyard.com/en/jobs/cookit-website-13,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Interactive Map Interface,https://www.freelanceyard.com/en/jobs/interactive-map-interface-13,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Expense Tracker Interface,https://www.freelanceyard.com/en/jobs/expense-tracker-interface-9,MONARK IT ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Interactive Map Interface,https://www.freelanceyard.com/en/jobs/interactive-map-interface-12,MONARK IT ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Interactive Storytelling App for StoryTeller,https://www.freelanceyard.com/en/jobs/interactive-storytelling-app-for-storyteller-4,Born Digital ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Book Reading Interface,https://www.freelanceyard.com/en/jobs/book-reading-interface-20,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Affirmations Interface,https://www.freelanceyard.com/en/jobs/daily-affirmations-interface-7,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Blog Platform for BlogSphere,https://www.freelanceyard.com/en/jobs/online-book-store-for-booknook-5,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Event Planner for Eventify,https://www.freelanceyard.com/en/jobs/event-planner-for-eventify-6,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Shopping List Interface,https://www.freelanceyard.com/en/jobs/shopping-list-interface-9,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Workout Routine Tracker,https://www.freelanceyard.com/en/jobs/workout-routine-tracker-4,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Journal Interface,https://www.freelanceyard.com/en/jobs/daily-journal-interface-8,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Event Planner for Eventify,https://www.freelanceyard.com/en/jobs/event-planner-for-eventify-7,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
BlogIt Website,https://www.freelanceyard.com/en/jobs/blogit-website-19,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
ClientJoy,https://www.freelanceyard.com/en/jobs/clientjoy-12,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Gratitude Journal Interface,https://www.freelanceyard.com/en/jobs/daily-gratitude-journal-interface-8,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
EasyPlans Website,https://www.freelanceyard.com/en/jobs/easyplans-website-13,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Online Book Store for BookNook,https://www.freelanceyard.com/en/jobs/online-book-store-for-booknook-5,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Social Media Scheduler Interface,https://www.freelanceyard.com/en/jobs/social-media-scheduler-interface-9,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Goal Setting Interface,https://www.freelanceyard.com/en/jobs/goal-setting-interface-8,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Vacation Countdown Interface,https://www.freelanceyard.com/en/jobs/vacation-countdown-interface-8,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Virtual Cooking Class for CookAlong,https://www.freelanceyard.com/en/jobs/virtual-cooking-class-for-cookalong-4,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Recipe Sharing Platform for RecipeShare,https://www.freelanceyard.com/en/jobs/recipe-sharing-platform-for-recipeshare-4,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Home Automation Control Interface,https://www.freelanceyard.com/en/jobs/home-automation-control-interface-8,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Local Events Finder Interface,https://www.freelanceyard.com/en/jobs/local-events-finder-interface-12,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Interactive Map Interface,https://www.freelanceyard.com/en/jobs/interactive-map-interface-11,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Budget Planning Interface,https://www.freelanceyard.com/en/jobs/budget-planning-interface-13,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Personalized Reading List for ReadWise,https://www.freelanceyard.com/en/jobs/personalized-reading-list-for-readwise-2,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Loady loading,https://www.freelanceyard.com/en/jobs/loady-loading-20,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
FashionFind Website,https://www.freelanceyard.com/en/jobs/fashionfind-website-14,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
MyDash Website,https://www.freelanceyard.com/en/jobs/mydash-website-17,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TaskMaster Website,https://www.freelanceyard.com/en/jobs/taskmaster-website-14,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Pet Care Tracker Interface,https://www.freelanceyard.com/en/jobs/pet-care-tracker-interface-8,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Virtual Business Card Interface,https://www.freelanceyard.com/en/jobs/virtual-business-card-interface-12,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TrackEase Website,https://www.freelanceyard.com/en/jobs/trackease-website-13,MONARK IT ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TimeTracker,https://www.freelanceyard.com/en/jobs/timetracker-15,Born Digital ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
MyDash Website,https://www.freelanceyard.com/en/jobs/mydash-website-16,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
ClientJoy,https://www.freelanceyard.com/en/jobs/clientjoy-11,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Interactive Storytelling App for StoryTeller,https://www.freelanceyard.com/en/jobs/interactive-storytelling-app-for-storyteller-3,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Blog Platform for BlogSphere,https://www.freelanceyard.com/en/jobs/blog-platform-for-blogsphere-4,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
User Registration Form,https://www.freelanceyard.com/en/jobs/user-registration-form-18,MONARK IT ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
SecureLogin,https://www.freelanceyard.com/en/jobs/securelogin-11,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
BlogIt Website,https://www.freelanceyard.com/en/jobs/blogit-website-18,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Personal Finance Tracker for FinanceWise,https://www.freelanceyard.com/en/jobs/personal-finance-tracker-for-financewise-3,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
QuizMania,https://www.freelanceyard.com/en/jobs/quizmania-13,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TeamWork Website,https://www.freelanceyard.com/en/jobs/teamwork-website-19,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
SubscribeHub Form,https://www.freelanceyard.com/en/jobs/subscribehub-form-15,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
SecureLogin,https://www.freelanceyard.com/en/jobs/securelogin-12,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TeamWork Website,https://www.freelanceyard.com/en/jobs/teamwork-website-17,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TrackEase Website,https://www.freelanceyard.com/en/jobs/trackease-website-12,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TeamWork Website,https://www.freelanceyard.com/en/jobs/teamwork-website-18,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
EventBuzz Website,https://www.freelanceyard.com/en/jobs/eventbuzz-website-12,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TimeTracker,https://www.freelanceyard.com/en/jobs/timetracker-14,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
SubscribeHub Form,https://www.freelanceyard.com/en/jobs/subscribehub-form-14,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Weekly Planner Interface,https://www.freelanceyard.com/en/jobs/weekly-planner-interface-12,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
CookIt Website,https://www.freelanceyard.com/en/jobs/cookit-website-12,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TimeMaster Website,https://www.freelanceyard.com/en/jobs/timemaster-website-13,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
User Registration Form,https://www.freelanceyard.com/en/jobs/user-registration-form-17,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Social Media Scheduler Interface,https://www.freelanceyard.com/en/jobs/social-media-scheduler-interface-8,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Recipe Finder Interface,https://www.freelanceyard.com/en/jobs/recipe-finder-interface-8,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Local Events Finder Interface,https://www.freelanceyard.com/en/jobs/local-events-finder-interface-11,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
SnapGallery Website,https://www.freelanceyard.com/en/jobs/snapgallery-website-13,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
EasyPlans Website,https://www.freelanceyard.com/en/jobs/easyplans-website-12,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
NavMaster Website,https://www.freelanceyard.com/en/jobs/navmaster-website-9,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Taskify Website,https://www.freelanceyard.com/en/jobs/taskify-website-13,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
FashionFind Website,https://www.freelanceyard.com/en/jobs/fashionfind-website-13,MONARK IT ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Shopping List Interface,https://www.freelanceyard.com/en/jobs/shopping-list-interface-8,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Gratitude Journal Interface,https://www.freelanceyard.com/en/jobs/daily-gratitude-journal-interface-7,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Reading Log Interface,https://www.freelanceyard.com/en/jobs/reading-log-interface-4,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Interactive Map Interface,https://www.freelanceyard.com/en/jobs/interactive-map-interface-10,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Travel Itinerary Interface,https://www.freelanceyard.com/en/jobs/travel-itinerary-interface-8,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Expense Tracker Interface,https://www.freelanceyard.com/en/jobs/expense-tracker-interface-8,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Budget Planning Interface,https://www.freelanceyard.com/en/jobs/budget-planning-interface-12,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Journal Interface,https://www.freelanceyard.com/en/jobs/daily-journal-interface-7,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Movie Recommendation Interface,https://www.freelanceyard.com/en/jobs/movie-recommendation-interface-5,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Pet Care Tracker Interface,https://www.freelanceyard.com/en/jobs/pet-care-tracker-interface-7,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Flashcard Study Interface,https://www.freelanceyard.com/en/jobs/flashcard-study-interface-4,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Journal Interface,https://www.freelanceyard.com/en/jobs/daily-journal-interface-6,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Sleep Tracker Interface,https://www.freelanceyard.com/en/jobs/sleep-tracker-interface-4,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
EventBuzz Website,https://www.freelanceyard.com/en/jobs/eventbuzz-website-11,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
SnapGallery Website,https://www.freelanceyard.com/en/jobs/snapgallery-website-12,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Gift List Organizer,https://www.freelanceyard.com/en/jobs/gift-list-organizer-5,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Weekly Planner Interface,https://www.freelanceyard.com/en/jobs/weekly-planner-interface-11,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Recipe Finder Interface,https://www.freelanceyard.com/en/jobs/recipe-finder-interface-7,MONARK IT ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Vacation Countdown Interface,https://www.freelanceyard.com/en/jobs/vacation-countdown-interface-7,Born Digital ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
BlogIt Website,https://www.freelanceyard.com/en/jobs/blogit-website-17,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Gratitude Journal Interface,https://www.freelanceyard.com/en/jobs/vacation-countdown-interface-6,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Book Reading Interface,https://www.freelanceyard.com/en/jobs/book-reading-interface-19,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Budget Planning Interface,https://www.freelanceyard.com/en/jobs/budget-planning-interface-11,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Meditation Timer Interface,https://www.freelanceyard.com/en/jobs/meditation-timer-interface-5,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Social Media Scheduler Interface,https://www.freelanceyard.com/en/jobs/social-media-scheduler-interface-7,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Shopping List Interface,https://www.freelanceyard.com/en/jobs/shopping-list-interface-7,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Virtual Business Card Interface,https://www.freelanceyard.com/en/jobs/virtual-business-card-interface-10,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
User Registration Form,https://www.freelanceyard.com/en/jobs/user-registration-form-16,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Recipe Manager Interface,https://www.freelanceyard.com/en/jobs/recipe-manager-interface-6,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Daily Affirmations Interface,https://www.freelanceyard.com/en/jobs/daily-affirmations-interface-5,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Vacation Countdown Interface,https://www.freelanceyard.com/en/jobs/vacation-countdown-interface-6,Hariga Advertising ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
GalleryLoop Website,https://www.freelanceyard.com/en/jobs/galleryloop-website-15,Codezilla SRL ,Corporate,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
ShopIt Website,https://www.freelanceyard.com/en/jobs/shopit-website-8,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
QuizMania,https://www.freelanceyard.com/en/jobs/quizmania-12,High Contrast ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
HelpMe FAQ Section,https://www.freelanceyard.com/en/jobs/helpme-faq-section-11,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
To-Do List Interface,https://www.freelanceyard.com/en/jobs/to-do-list-interface-9,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Goal Setting Interface,https://www.freelanceyard.com/en/jobs/goal-setting-interface-7,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
TaskMaster Website,https://www.freelanceyard.com/en/jobs/taskmaster-website-13,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
FashionFind Website,https://www.freelanceyard.com/en/jobs/fashionfind-website-12,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
Loady loading,https://www.freelanceyard.com/en/jobs/loady-loading-19,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
HelpMe FAQ Section,https://www.freelanceyard.com/en/jobs/helpme-faq-section-12,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
CookIt Website,https://www.freelanceyard.com/en/jobs/cookit-website-11,Hariga Advertising ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
LocaConnect Website,https://www.freelanceyard.com/en/jobs/locaconnect-website-13,MONARK IT ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
EasyPlans Website,https://www.freelanceyard.com/en/jobs/easyplans-website-11,Born Digital ,Startup,Budget: 15 USD,(IT & Tech),Posted at: 22-12-2024
