ID,Title,Category_English,category_arabic,Posted,Avg offer,Duration(Days),Number of Offers,Tags,Tags_en,Link
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,تصميم موقع إلكتروني,Design a website,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,برمجة مواقع,Site programming,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,ووردبريس,WordPress,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,تطوير البرمجيات,Software development,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,الدعم الفني,technical support,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,خدمات الويب,Web services,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
821,صيانة ودعم فني,Web Development,تطوير الويب,2025-05-01,517.50 ,30.0,2,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,التصميم الإبداعي,Creative design,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,الفكرة التصميمية,The design idea,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,برمجة مواقع,Site programming,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,إنشاء تطبيق,Create an app,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,خدمات الويب,Web services,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,تطوير الويب,Web development,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,تطوير الويب الكامل,Full web development,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,هندسة البرمجيات,2025-05-01,170.00 ,14.0,60,تصميم مواقع,Site design,https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-05-01,750.00 ,30.0,33,برمجة التطبيقات,Application programming,https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-05-01,750.00 ,30.0,33,برمجة,programming,https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-05-01,750.00 ,30.0,33,حساب كميات,Calculate quantities,https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-05-01,750.00 ,30.0,33,ضبط الحسابات,Calculation,https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-05-01,750.00 ,30.0,33,تدقيق حسابات,audit,https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-05-01,750.00 ,30.0,33,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,هندسة البرمجيات,2025-05-01,750.00 ,30.0,33,تطوير البرمجيات,Software development,https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,تطوير الويب,2025-05-01,500.00 ,10.0,5,PHP,PHP,https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,تطوير الويب,2025-05-01,500.00 ,10.0,5,Back End,Back End,https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,تطوير الويب,2025-05-01,500.00 ,10.0,5,Front End,Front End,https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,تطوير الويب,2025-05-01,500.00 ,10.0,5,برمجة,programming,https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,تطوير الويب,2025-05-01,500.00 ,10.0,5,تطوير البرمجيات,Software development,https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,تطوير الويب,2025-05-01,500.00 ,10.0,5,برمجة قواعد البيانات,Database programming,https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,إنشاء متجر إلكتروني,Create an electronic store,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,برمجة مواقع,Site programming,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,تطوير البرمجيات,Software development,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,بايثون,Python,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,PHP,PHP,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,جافا سكريبت,Java Script,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,CSS,CSS,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,HTML,HTML,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,هندسة البرمجيات,2025-05-01,37.50 ,2.0,6,شوبيفاي,Shubai,https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,تطوير الويب,2025-05-01,90.00 ,5.0,29,برمجة,programming,https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,تطوير الويب,2025-05-01,90.00 ,5.0,29,تطوير البرمجيات,Software development,https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,تطوير الويب,2025-05-01,90.00 ,5.0,29,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,تطوير الويب,2025-05-01,90.00 ,5.0,29,برمجة مواقع,Site programming,https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,تطوير الويب,2025-05-01,90.00 ,5.0,29,إنشاء موقع إلكتروني,Create a website,https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,تطوير الويب,2025-05-01,90.00 ,5.0,29,تطوير الويب,Web development,https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-05-01,37.50 ,10.0,2,برمجة,programming,https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-05-01,37.50 ,10.0,2,تطوير البرمجيات,Software development,https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-05-01,37.50 ,10.0,2,هندسة البرمجيات,Software engineering,https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-05-01,37.50 ,10.0,2,برمجة التطبيقات,Application programming,https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-05-01,37.50 ,10.0,2,تطوير التطبيقات,Application development,https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-05-01,37.50 ,10.0,2,واجهة برمجة التطبيقات,Application programming interface,https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,تطوير التطبيقات,2025-05-01,37.50 ,10.0,2,إنشاء تطبيق,Create an app,https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
828,إنشاء وبرمجة تطبيق لبيع وشراء العقارات والخدمات العقارية,Mobile Development,تطوير التطبيقات,2025-05-01,500.00 ,10.0,19,برمجة,programming,https://mostaql.com/project/1069729-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%88%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%84%D8%A8%D9%8A%D8%B9-%D9%88%D8%B4%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A%D8%A9
