ID,Title,Category_English,Posted,Avg offer,Duration,Number of Offers,Tags,Tags_en,Link
819,برمجة تطبيق مشابه تواصل أندرويد وios,Mobile Development,منذ 19 يوما,$450.00 ,25 يوما,14,"اللغة العربية, برمجة التطبيقات, تطوير التطبيقات, تصميم تطبيقات, إنشاء تطبيق, تصميم تطبيقات iOS, واجهة برمجة التطبيقات","اللغة العربية, programing  apps , dev apps , design  applicationات, create  application, design  applicationات iOS, واجهة programing  apps ",https://mostaql.com/project/1070275-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%85%D8%B4%D8%A7%D8%A8%D9%87-%D8%AA%D9%88%D8%A7%D8%B5%D9%84-%D8%A3%D9%86%D8%AF%D8%B1%D9%88%D9%8A%D8%AF-%D9%88ios
820,تطوير برنامج إصدار وثيقة نقل,Web Development,منذ 19 يوما,$825.00 ,30 يوما,21,"برمجة تطبيقات سطح المكتب, تطوير البرمجيات, برمجة, برمجة أندرويد, برمجة قواعد البيانات, برمجة مواقع, تطوير الويب","programing  applicationات سطح المكتب,  application development , programing, programing android , programing data base, programing web, devweb",https://mostaql.com/project/1070158-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%88%D8%AB%D9%8A%D9%82%D8%A9-%D9%86%D9%82%D9%84
821,صيانة ودعم فني,Web Development,منذ 19 يوما,$517.50 ,30 يوما,2,"VPS, استضافة المواقع, برمجة قواعد البيانات, تصحيح برمجي, برمجة, تصميم مواقع, استكشاف الأخطاء وإصلاحها, تطوير الويب, تصميم موقع إلكتروني, برمجة مواقع, ووردبريس, تطوير البرمجيات, الدعم الفني, خدمات الويب, هندسة البرمجيات","VPS, استضافة الweb, programing data base, debugging, programing, design web, استكشاف الأخطاء وإصلاحها, devweb, design web إلكتروني, programing web, wordpress,  application development , الدعم الفني, خدمات web,programming engineer",https://mostaql.com/project/1070123-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AF%D8%B9%D9%85-%D9%81%D9%86%D9%8A
822,تصميم موقع تعريفي لمصنع ورقيات,Software Engineering,منذ 19 يوما,$170.00 ,14 يوما,60,"التصميم الإبداعي, الفكرة التصميمية, برمجة مواقع, إنشاء تطبيق, خدمات الويب, تطوير الويب, تطوير الويب الكامل, تصميم مواقع","الdesign الإبداعي, الفكرة الdesignية, programing web, create  application, خدمات web, devweb, devwebالكامل, design web",https://mostaql.com/project/1066644-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%B1%D9%82%D9%8A%D8%A7%D8%AA
823,برنامج إدارة مصنع وخط إنتاج,Software Engineering,منذ 19 يوما,$750.00 ,30 يوما,33,"برمجة التطبيقات, برمجة, حساب كميات, ضبط الحسابات, تدقيق حسابات, برمجة قواعد البيانات, تطوير البرمجيات","programing  apps , programing, حساب كميات, ضبط الحسابات, تدقيق حسابات, programing data base,  application development ",https://mostaql.com/project/1070287-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D8%A5%D8%AF%D8%A7%D8%B1%D8%A9-%D9%85%D8%B5%D9%86%D8%B9-%D9%88%D8%AE%D8%B7-%D8%A5%D9%86%D8%AA%D8%A7%D8%AC
824,إنشاء إضافة ووردبريس تشبة إضافة لانمتلكها وتعمل بترخيص,Web Development,منذ 19 يوما,$500.00 ,10 أيام,5,"PHP, Back End, Front End, برمجة, تطوير البرمجيات, برمجة قواعد البيانات","PHP, Back End, Front End, programing,  application development , programing data base",https://mostaql.com/project/1070255-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%88%D9%88%D8%B1%D8%AF%D8%A8%D8%B1%D9%8A%D8%B3-%D8%AA%D8%B4%D8%A8%D8%A9-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-%D9%84%D8%A7%D9%86%D9%85%D8%AA%D9%84%D9%83%D9%87%D8%A7-%D9%88%D8%AA%D8%B9%D9%85%D9%84-%D8%A8%D8%AA%D8%B1%D8%AE%D9%8A%D8%B5
825,المساعدة في حل مشكلة الدفع فى شوبيفاى ستور,Software Engineering,منذ 19 يوما,$37.50 ,2 يومين,6,"إنشاء متجر إلكتروني, برمجة مواقع, تطوير البرمجيات, هندسة البرمجيات, بايثون, PHP, جافا سكريبت, CSS, HTML, شوبيفاي","create  online market, programing web,  application development ,programming engineer, python, PHP, java script, CSS, HTML, شوبيفاي",https://mostaql.com/project/1070205-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%B9%D8%AF%D8%A9-%D9%81%D9%8A-%D8%AD%D9%84-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%A7%D9%84%D8%AF%D9%81%D8%B9-%D9%81%D9%89-%D8%B4%D9%88%D8%A8%D9%8A%D9%81%D8%A7%D9%89-%D8%B3%D8%AA%D9%88%D8%B1
826,برمجة موقع تعريفي لمؤسسة تقنية معلومات,Web Development,منذ 20 يوما,$90.00 ,5 أيام,29,"برمجة, تطوير البرمجيات, هندسة البرمجيات, برمجة مواقع, إنشاء موقع إلكتروني, تطوير الويب","programing,  application development ,programming engineer, programing web, create web إلكتروني, devweb",https://mostaql.com/project/1069666-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%B9%D8%B1%D9%8A%D9%81%D9%8A-%D9%84%D9%85%D8%A4%D8%B3%D8%B3%D8%A9-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-%D9%85%D8%B9%D9%84%D9%88%D9%85%D8%A7%D8%AA
827,مبرمج فلاتر لتطبيق برايفت نمبر,Mobile Development,منذ 20 يوما,$37.50 ,10 أيام,2,"برمجة, تطوير البرمجيات, هندسة البرمجيات, برمجة التطبيقات, تطوير التطبيقات, واجهة برمجة التطبيقات, إنشاء تطبيق","programing,  application development ,programming engineer, programing  apps , dev apps , واجهة programing  apps , create  application",https://mostaql.com/project/1069655-%D9%85%D8%A8%D8%B1%D9%85%D8%AC-%D9%81%D9%84%D8%A7%D8%AA%D8%B1-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%B1%D8%A7%D9%8A%D9%81%D8%AA-%D9%86%D9%85%D8%A8%D8%B1
828,إنشاء وبرمجة تطبيق لبيع وشراء العقارات والخدمات العقارية,Mobile Development,منذ 20 يوما,$500.00 ,10 أيام,19,"برمجة, برمجة التطبيقات, هندسة البرمجيات, تطوير البرمجيات, تطوير التطبيقات, إنشاء تطبيق","programing, programing  apps ,programming engineer,  application development , dev apps , create  application",https://mostaql.com/project/1069729-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%88%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%84%D8%A8%D9%8A%D8%B9-%D9%88%D8%B4%D8%B1%D8%A7%D8%A1-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D9%82%D8%A7%D8%B1%D9%8A%D8%A9
829,تصميم تطبيق دوائي,Mobile Development,منذ 20 يوما,$700.00 ,10 أيام,34,"برمجة أندرويد, برمجة التطبيقات, برمجة iOS, جافا, كوتلن, Ionic, Swift","programing android , programing  apps , programing iOS, java, kotlin, Ionic, Swift",https://mostaql.com/project/1069872-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AF%D9%88%D8%A7%D8%A6%D9%8A
830,ربط متجر سلة مع موقع cj Dropshoping عبر API,Web Development,منذ 20 يوما,$625.00 ,6 أيام,10,"تصميم موقع إلكتروني, برمجة أندرويد, PHP, التعلم الآلي, تعلم البرمجة, التعلم العميق, تدريب عن بعد, تدريس خصوصي, Restful API, web scraping","design web إلكتروني, programing android , PHP, التعلم الآلي, تعلم programing, deep learning, تدريب عن بعد, تدريس خصوصي, Restful API, web scraping",https://mostaql.com/project/1070001-%D8%B1%D8%A8%D8%B7-%D9%85%D8%AA%D8%AC%D8%B1-%D8%B3%D9%84%D8%A9-%D9%85%D8%B9-%D9%85%D9%88%D9%82%D8%B9-cj-dropshoping-%D8%B9%D8%A8%D8%B1-api
831,إنشاء موقع إلكتروني عصري واحترافي لشركة طبية لعرض المنتجات والأدوية,Web Development,منذ 20 يوما,$450.00 ,20 يوما,17,"تصميم موقع إلكتروني, تصميم مواقع, التصميم الإبداعي, تصميم واجهة المستخدم, تصميم تجربة المستخدم","design web إلكتروني, design web, الdesign الإبداعي, design UI, design UX",https://mostaql.com/project/1069863-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D8%B9%D8%B5%D8%B1%D9%8A-%D9%88%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A-%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%B7%D8%A8%D9%8A%D8%A9-%D9%84%D8%B9%D8%B1%D8%B6-%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D8%A3%D8%AF%D9%88%D9%8A%D8%A9
832,برمجة تطبيق بدون كود Ai,Mobile Development,منذ 20 يوما,$220.00 ,10 أيام,11,"برمجة, تطوير البرمجيات, برمجة تطبيقات أيفون, برمجة قواعد البيانات, برمجة أندرويد, برمجة مواقع, برمجة التطبيقات, هندسة البرمجيات","programing,  application development , programing  applicationات أيفون, programing data base, programing android , programing web, programing  apps ,programming engineer",https://mostaql.com/project/1069884-%D8%A8%D8%B1%D9%85%D8%AC%D8%A9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%AF%D9%88%D9%86-%D9%83%D9%88%D8%AF-ai
833,ربط موقع تحميل فيديوهات TikTok مع سكربت API على VPS,Web Development,منذ 20 يوما,$50.00 ,5 أيام,6,"برمجة أندرويد, برمجة, تطوير البرمجيات, برمجة قواعد البيانات, برمجة مواقع","programing android , programing,  application development , programing data base, programing web",https://mostaql.com/project/1069914-%D8%B1%D8%A8%D8%B7-%D9%85%D9%88%D9%82%D8%B9-%D8%AA%D8%AD%D9%85%D9%8A%D9%84-%D9%81%D9%8A%D8%AF%D9%8A%D9%88%D9%87%D8%A7%D8%AA-tiktok-%D9%85%D8%B9-%D8%B3%D9%83%D8%B1%D8%A8%D8%AA-api-%D8%B9%D9%84%D9%89-vps
834,مطورين لتطبيق طلب سيارات أجرة (Taxi Booking App),Web Development,منذ 20 يوما,"$1,000.00 ",60 يوما,12,"برمجة أندرويد, برمجة التطبيقات, برمجة iOS, جافا, كوتلن, Ionic, تصميم تطبيقات, تصميم تطبيقات الهواتف الذكية, تصميم UI UX, تصميم واجهة المستخدم, تصميم تجربة المستخدم, تصميم شعار","programing android , programing  apps , programing iOS, java, kotlin, Ionic, design  applicationات, design  applicationات mobile, design UI UX, design UI, design UX, design شعار",https://mostaql.com/project/1069638-%D9%85%D8%B7%D9%88%D8%B1%D9%8A%D9%86-%D9%84%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%B7%D9%84%D8%A8-%D8%B3%D9%8A%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A3%D8%AC%D8%B1%D8%A9-taxi-booking-app
835,سكربت بايثون لChatGPT,Software Engineering,منذ 20 يوما,$90.00 ,14 يوما,10,"بايثون, برمجة, تطوير البرمجيات, برمجة أندرويد, برمجة مواقع, برمجة قواعد البيانات","python, programing,  application development , programing android , programing web, programing data base",https://mostaql.com/project/1069936-%D8%B3%D9%83%D8%B1%D8%A8%D8%AA-%D8%A8%D8%A7%D9%8A%D8%AB%D9%88%D9%86-%D9%84chatgpt
836,مشروع تطبيق خدمات للمنزل (صيانة وتنظيف),Mobile Development,منذ 20 يوما,$250.00 ,4 أيام,9,"برمجة, برمجة التطبيقات, تطوير التطبيقات, تصميم تطبيقات, إنشاء تطبيق, تطوير البرمجيات, هندسة البرمجيات","programing, programing  apps , dev apps , design  applicationات, create  application,  application development ,programming engineer",https://mostaql.com/project/1069685-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-%D9%84%D9%84%D9%85%D9%86%D8%B2%D9%84-%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D9%88%D8%AA%D9%86%D8%B8%D9%8A%D9%81
837,ريموت ديسك توب يستخدم عن بعد,Software Engineering,منذ 20 يوما,$40.00 ,2 يومين,5,"برمجة, ووردبريس, برمجة أندرويد, برمجة قواعد البيانات, تصميم موقع إلكتروني, إدارة البريد الإلكتروني, إدارة الشبكات, الشبكات اللاسلكية","programing, wordpress, programing android , programing data base, design web إلكتروني,  management بريد الإلكتروني,  management شبكات, الشبكات اللاسلكية",https://mostaql.com/project/1069869-%D8%B1%D9%8A%D9%85%D9%88%D8%AA-%D8%AF%D9%8A%D8%B3%D9%83-%D8%AA%D9%88%D8%A8-%D9%8A%D8%B3%D8%AA%D8%AE%D8%AF%D9%85-%D8%B9%D9%86-%D8%A8%D8%B9%D8%AF
838,بوابة إلكترونية للموردين باستخدام تقنية Vue.js,Data Science,منذ 20 يوما,$400.00 ,45 يوما,5,"Front End, vuejs, تخطيط موارد المؤسسات ERP, Restful API, برمجة, تطوير البرمجيات, برمجة قواعد البيانات, هندسة البرمجيات","Front End, vuejs, ERP ERP, Restful API, programing,  application development , programing data base,programming engineer",https://mostaql.com/project/1070021-%D8%A8%D9%88%D8%A7%D8%A8%D8%A9-%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D9%84%D9%84%D9%85%D9%88%D8%B1%D8%AF%D9%8A%D9%86-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-%D8%AA%D9%82%D9%86%D9%8A%D8%A9-vuejs
839,إنشاء المتاجر الإلكترونية وجعلها تتصدر نتائج البحث من خلال إتقانه SEO,Web Development,منذ 20 يوما,$240.00 ,14 يوما,17,"إدارة المتاجر الإلكترونية, إنشاء متجر إلكتروني, تصميم متجر إلكتروني, برمجة, برمجة مواقع, تحسين السيو الداخلي, إنشاء موقع إلكتروني, تطوير الويب, تصميم موقع إلكتروني"," management متاجر الإلكترونية, create  online market, design  online market, programing, programing web, تحسين السيو الداخلي, create web إلكتروني, devweb, design web إلكتروني",https://mostaql.com/project/1069738-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D8%A7%D9%84%D9%85%D8%AA%D8%A7%D8%AC%D8%B1-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-%D9%88%D8%AC%D8%B9%D9%84%D9%87%D8%A7-%D8%AA%D8%AA%D8%B5%D8%AF%D8%B1-%D9%86%D8%AA%D8%A7%D8%A6%D8%AC-%D8%A7%D9%84%D8%A8%D8%AD%D8%AB-%D9%85%D9%86-%D8%AE%D9%84%D8%A7%D9%84-%D8%A5%D8%AA%D9%82%D8%A7%D9%86%D9%87-seo
840,تطبيق لإصدار فاتورة مبيعات متضمنة وقت الإستلام ووقت التسليم,Mobile Development,منذ 20 يوما,$50.00 ,10 أيام,20,"برمجة, برمجة التطبيقات, تصميم تطبيقات, برمجة تطبيقات أيفون, تطوير التطبيقات, إنشاء تطبيق, تصميم تطبيقات الهواتف الذكية","programing, programing  apps , design  applicationات, programing  applicationات أيفون, dev apps , create  application, design  applicationات mobile",https://mostaql.com/project/1062950-%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D9%84%D8%A5%D8%B5%D8%AF%D8%A7%D8%B1-%D9%81%D8%A7%D8%AA%D9%88%D8%B1%D8%A9-%D9%85%D8%A8%D9%8A%D8%B9%D8%A7%D8%AA-%D9%85%D8%AA%D8%B6%D9%85%D9%86%D8%A9-%D9%88%D9%82%D8%AA-%D8%A7%D9%84%D8%A5%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%88%D9%88%D9%82%D8%AA-%D8%A7%D9%84%D8%AA%D8%B3%D9%84%D9%8A%D9%85
841,إنشاء موقع الكتروني لجمع التبرعات باللغة العربية,Web Development,منذ 20 يوما,"$6,000.00 ",25 يوما,60,"تصميم إعلان, فوتوشوب, اللغة الإنجليزية, كتابة المحتوى, الترجمة, البحث على الإنترنت, إنتاج الفيديو, إعادة صياغة المحتوى","design إعلان, photoshop, اللغة الإنجليزية, كتابة المحتوى, الترجمة, البحث على الإنترنت, إنتاج الفيديو, إعادة صياغة المحتوى",https://mostaql.com/project/1069905-%D8%A5%D9%86%D8%B4%D8%A7%D8%A1-%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A-%D9%84%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AA%D8%A8%D8%B1%D8%B9%D8%A7%D8%AA-%D8%A8%D8%A7%D9%84%D9%84%D8%BA%D8%A9-%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9
842,إضافة Payment Gate على موقعي الإلكتروني,Web Development,منذ 20 يوما,$50.00 ,7 أيام,11,"ووردبريس, CSS, إنشاء متجر إلكتروني, تطوير البرمجيات, برمجة مواقع, HTML, برمجة, برمجة قواعد البيانات, هندسة البرمجيات","wordpress, CSS, create  online market,  application development , programing web, HTML, programing, programing data base,programming engineer",https://mostaql.com/project/1069898-%D8%A5%D8%B6%D8%A7%D9%81%D8%A9-payment-gate-%D8%B9%D9%84%D9%89-%D9%85%D9%88%D9%82%D8%B9%D9%8A-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A
843,تطوير وتحسين موقع التجارة الإلكترونية (WordPress) مع توافق وإعدادات مشابهة لمنصة سلة,Web Development,منذ 20 يوما,$300.00 ,2 يومين,3,"إدارة المشاريع, خدمة العملاء, البحث على الإنترنت, اللغة الإنجليزية, إليمنتور, تصميم جرافيك, سلة, إنشاء موقع ووردبريس"," management مشاريع, خدمة العملاء, البحث على الإنترنت, اللغة الإنجليزية, إليمنتور, design جرافيك, سلة, create web wordpress",https://mostaql.com/project/1069617-%D8%AA%D8%B7%D9%88%D9%8A%D8%B1-%D9%88%D8%AA%D8%AD%D8%B3%D9%8A%D9%86-%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D8%A9-%D8%A7%D9%84%D8%A5%D9%84%D9%83%D8%AA%D8%B1%D9%88%D9%86%D9%8A%D8%A9-wordpress-%D9%85%D8%B9-%D8%AA%D9%88%D8%A7%D9%81%D9%82-%D9%88%D8%A5%D8%B9%D8%AF%D8%A7%D8%AF%D8%A7%D8%AA-%D9%85%D8%B4%D8%A7%D8%A8%D9%87%D8%A9-%D9%84%D9%85%D9%86%D8%B5%D8%A9-%D8%B3%D9%84%D8%A9
844,إصلاح مشكلة ربط Paymob موقع لارفيل,Web Development,منذ 20 يوما,$50.00 ,1 يوم,7,"برمجة, HTML, CSS, PHP, جافا سكريبت, تصميم موقع إلكتروني","programing, HTML, CSS, PHP, java script, design web إلكتروني",https://mostaql.com/project/1069698-%D8%A5%D8%B5%D9%84%D8%A7%D8%AD-%D9%85%D8%B4%D9%83%D9%84%D8%A9-%D8%B1%D8%A8%D8%B7-paymob-%D9%85%D9%88%D9%82%D8%B9-%D9%84%D8%A7%D8%B1%D9%81%D9%8A%D9%84
845,تصميم واجهات موقع وتطبيق باستخدام CSS (مودرن واحترافي),Web Development,منذ 20 يوما,$85.00 ,2 يومين,72,"برمجة, تطوير البرمجيات, برمجة قواعد البيانات, برمجة مواقع, برمجة التطبيقات","programing,  application development , programing data base, programing web, programing  apps ",https://mostaql.com/project/1069983-%D8%AA%D8%B5%D9%85%D9%8A%D9%85-%D9%88%D8%A7%D8%AC%D9%87%D8%A7%D8%AA-%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%AA%D8%B7%D8%A8%D9%8A%D9%82-%D8%A8%D8%A7%D8%B3%D8%AA%D8%AE%D8%AF%D8%A7%D9%85-css-%D9%85%D9%88%D8%AF%D8%B1%D9%86-%D9%88%D8%A7%D8%AD%D8%AA%D8%B1%D8%A7%D9%81%D9%8A
