ID,Category,Category.1,job_type,Posted,Budget,est. budget,hours/week,duration,UpWork
20050,,,Fixed,,10,,,,Freelancer
20051,,,Fixed,,80,,,,Freelancer
20052,,,Fixed,,89,,,,Freelancer
20053,,,Fixed,,36,,,,Freelancer
20054,,,Fixed,,72,,,,Freelancer
20055,,,Fixed,,84,,,,Freelancer
20056,,,Fixed,,67,,,,Freelancer
20057,,,Fixed,,80,,,,Freelancer
20058,,,Fixed,,298.5,,,,Freelancer
20059,,,Fixed,,25,,,,Freelancer
20060,,,Fixed,,24,,,,Freelancer
20061,,,Fixed,,43,,,,Freelancer
20062,,,Fixed,,27,,,,Freelancer
20063,,,Fixed,,11,,,,Freelancer
20064,,,Fixed,,21,,,,Freelancer
20065,,,Fixed,,12,,,,Freelancer
20066,,,Fixed,,79,,,,Freelancer
20067,,,Fixed,,16,,,,Freelancer
20068,,,Fixed,,44,,,,Freelancer
20069,,,Fixed,,49,,,,Freelancer
20070,,,Fixed,,29,,,,Freelancer
20071,,,Fixed,,20,,,,Freelancer
20072,,,Fixed,,74,,,,Freelancer
20073,,,Fixed,,76,,,,Freelancer
20074,,,Fixed,,7,,,,Freelancer
20075,,,Fixed,,11,,,,Freelancer
20076,,,Fixed,,84,,,,Freelancer
20077,,,Fixed,,42,,,,Freelancer
20078,,,Fixed,,27,,,,Freelancer
20079,,,Fixed,,95,,,,Freelancer
20080,,,Fixed,,12,,,,Freelancer
20081,,,Fixed,,73,,,,Freelancer
20082,,,Fixed,,10,,,,Freelancer
20083,,,Fixed,,27,,,,Freelancer
20084,,,Fixed,,95,,,,Freelancer
20085,,,Fixed,,567.5,,,,Freelancer
20086,,,Fixed,,99,,,,Freelancer
20087,,,Fixed,,58,,,,Freelancer
20088,,,Fixed,,27,,,,Freelancer
20089,,,Fixed,,8,,,,Freelancer
20090,,,Fixed,,34,,,,Freelancer
20091,,,Fixed,,93,,,,Freelancer
20092,,,Fixed,,81,,,,Freelancer
20093,,,Fixed,,86,,,,Freelancer
20094,,,Fixed,,12.5,,,,Freelancer
20095,,,Fixed,,84,,,,Freelancer
20096,,,Fixed,,44,,,,Freelancer
20097,,,Fixed,,69,,,,Freelancer
20098,,,Fixed,,23,,,,Freelancer
20099,,,Fixed,,11,,,,Freelancer
20100,,,Fixed,,27,,,,Freelancer
20101,,,Fixed,,79,,,,Freelancer
20102,,,Fixed,,17,,,,Freelancer
20103,,,Fixed,,63,,,,Freelancer
20104,,,Fixed,,52,,,,Freelancer
20105,,,Fixed,,82,,,,Freelancer
20106,,,Fixed,,52,,,,Freelancer
20107,,,Fixed,,18,,,,Freelancer
20108,,,Fixed,,85,,,,Freelancer
20109,,,Fixed,,98,,,,Freelancer
20110,,,Fixed,,18,,,,Freelancer
20111,,,Fixed,,82.5,,,,Freelancer
20112,,,Fixed,,43,,,,Freelancer
20113,,,Fixed,,21,,,,Freelancer
20114,,,Fixed,,14,,,,Freelancer
20115,,,Fixed,,19,,,,Freelancer
20116,,,Fixed,,90,,,,Freelancer
20117,,,Fixed,,14,,,,Freelancer
20118,,,Fixed,,14,,,,Freelancer
20119,,,Fixed,,32,,,,Freelancer
20120,,,Fixed,,75,,,,Freelancer
20121,,,Fixed,,80,,,,Freelancer
20122,,,Fixed,,30,,,,Freelancer
20123,,,Fixed,,24,,,,Freelancer
20124,,,Fixed,,68,,,,Freelancer
20125,,,Fixed,,19,,,,Freelancer
20126,,,Fixed,,68,,,,Freelancer
20127,,,Fixed,,52,,,,Freelancer
20128,,,Fixed,,8,,,,Freelancer
20129,,,Fixed,,34,,,,Freelancer
20130,,,Fixed,,20,,,,Freelancer
20131,,,Fixed,,18,,,,Freelancer
20132,,,Fixed,,26,,,,Freelancer
20133,,,Fixed,,78,,,,Freelancer
20134,,,Fixed,,38,,,,Freelancer
20135,,,Fixed,,65,,,,Freelancer
20136,,,Fixed,,49,,,,Freelancer
20137,,,Fixed,,8,,,,Freelancer
20138,,,Fixed,,11,,,,Freelancer
20139,,,Fixed,,42,,,,Freelancer
20140,,,Fixed,,26,,,,Freelancer
20141,,,Fixed,,80,,,,Freelancer
20142,,,Fixed,,72,,,,Freelancer
20143,,,Fixed,,15,,,,Freelancer
20144,,,Fixed,,28,,,,Freelancer
20145,,,Fixed,,76,,,,Freelancer
20146,,,Fixed,,38,,,,Freelancer
20147,,,Fixed,,13,,,,Freelancer
20148,,,Fixed,,21,,,,Freelancer
20149,,,Fixed,,22,,,,Freelancer
20150,,,Fixed,,20,,,,Freelancer
20151,,,Fixed,,15,,,,Freelancer
20152,,,Fixed,,23,,,,Freelancer
20153,,,Fixed,,73,,,,Freelancer
20154,,,Fixed,,19,,,,Freelancer
20155,,,Fixed,,13,,,,Freelancer
20156,,,Fixed,,88,,,,Freelancer
20157,,,Fixed,,87,,,,Freelancer
20158,,,Fixed,,31,,,,Freelancer
20159,,,Fixed,,37,,,,Freelancer
20160,,,Fixed,,69,,,,Freelancer
20161,,,Fixed,,10,,,,Freelancer
20162,,,Fixed,,11,,,,Freelancer
20163,,,Fixed,,11,,,,Freelancer
20164,,,Fixed,,82,,,,Freelancer
20165,,,Fixed,,22,,,,Freelancer
20166,,,Fixed,,65,,,,Freelancer
20167,,,Fixed,,75,,,,Freelancer
20168,,,Fixed,,75,,,,Freelancer
20169,,,Fixed,,39,,,,Freelancer
20170,,,Fixed,,16,,,,Freelancer
20171,,,Fixed,,4000,,,,Freelancer
20172,,,Fixed,,85,,,,Freelancer
20173,,,Fixed,,84,,,,Freelancer
20174,,,Fixed,,10,,,,Freelancer
20175,,,Fixed,,15,,,,Freelancer
20176,,,Fixed,,28,,,,Freelancer
20177,,,Fixed,,16,,,,Freelancer
20178,,,Fixed,,70,,,,Freelancer
20179,,,Fixed,,39,,,,Freelancer
20180,,,Fixed,,17,,,,Freelancer
20181,,,Fixed,,77,,,,Freelancer
20182,,,Fixed,,40,,,,Freelancer
20183,,,Fixed,,12,,,,Freelancer
20184,,,Fixed,,36,,,,Freelancer
20185,,,Fixed,,23,,,,Freelancer
20186,,,Fixed,,14,,,,Freelancer
20187,,,Fixed,,24,,,,Freelancer
20188,,,Fixed,,78,,,,Freelancer
20189,,,Fixed,,75,,,,Freelancer
20190,,,Fixed,,21,,,,Freelancer
20191,,,Fixed,,31,,,,Freelancer
20192,,,Fixed,,41,,,,Freelancer
20193,,,Fixed,,13,,,,Freelancer
20194,,,Fixed,,17,,,,Freelancer
20195,,,Fixed,,12,,,,Freelancer
20196,,,Fixed,,75,,,,Freelancer
20197,,,Fixed,,78,,,,Freelancer
20198,,,Fixed,,94,,,,Freelancer
20199,,,Fixed,,25,,,,Freelancer
20200,,,Fixed,,26,,,,Freelancer
20201,,,Fixed,,34,,,,Freelancer
20202,,,Fixed,,2250,,,,Freelancer
20203,,,Fixed,,32,,,,Freelancer
20204,,,Fixed,,91,,,,Freelancer
20205,,,Fixed,,31,,,,Freelancer
20206,,,Fixed,,56,,,,Freelancer
20207,,,Fixed,,12,,,,Freelancer
20208,,,Fixed,,93,,,,Freelancer
20209,,,Fixed,,46,,,,Freelancer
20210,,,Fixed,,20,,,,Freelancer
20211,,,Fixed,,33,,,,Freelancer
20212,,,Fixed,,53,,,,Freelancer
20213,,,Fixed,,24,,,,Freelancer
20214,,,Fixed,,35,,,,Freelancer
20215,,,Fixed,,22,,,,Freelancer
20216,,,Fixed,,35,,,,Freelancer
20217,,,Fixed,,94,,,,Freelancer
20218,,,Fixed,,19,,,,Freelancer
20219,,,Fixed,,20,,,,Freelancer
20220,,,Fixed,,99,,,,Freelancer
20221,,,Fixed,,96,,,,Freelancer
20222,,,Fixed,,10,,,,Freelancer
20223,,,Fixed,,12,,,,Freelancer
20224,,,Fixed,,29,,,,Freelancer
20225,,,Fixed,,719,,,,Freelancer
20226,,,Fixed,,70,,,,Freelancer
20227,,,Fixed,,27,,,,Freelancer
20228,,,Fixed,,16,,,,Freelancer
20229,,,Fixed,,28,,,,Freelancer
20230,,,Fixed,,20,,,,Freelancer
20231,,,Fixed,,18,,,,Freelancer
20232,,,Fixed,,11,,,,Freelancer
20233,,,Fixed,,94,,,,Freelancer
20234,,,Fixed,,70,,,,Freelancer
20235,,,Fixed,,16,,,,Freelancer
20236,,,Fixed,,30,,,,Freelancer
20237,,,Fixed,,22,,,,Freelancer
20238,,,Fixed,,37,,,,Freelancer
20239,,,Fixed,,18,,,,Freelancer
20240,,,Fixed,,40,,,,Freelancer
20241,,,Fixed,,21,,,,Freelancer
20242,,,Fixed,,29,,,,Freelancer
20243,,,Fixed,,54,,,,Freelancer
20244,,,Fixed,,13,,,,Freelancer
20245,,,Fixed,,17,,,,Freelancer
20246,,,Fixed,,20,,,,Freelancer
20247,,,Fixed,,20,,,,Freelancer
20248,,,Fixed,,22,,,,Freelancer
20249,,,Fixed,,67,,,,Freelancer
20250,,,Fixed,,63,,,,Freelancer
20251,,,Fixed,,32,,,,Freelancer
20252,,,Fixed,,33,,,,Freelancer
20253,,,Fixed,,26,,,,Freelancer
20254,,,Fixed,,24,,,,Freelancer
20255,,,Fixed,,19,,,,Freelancer
20256,,,Fixed,,30,,,,Freelancer
20257,,,Fixed,,30,,,,Freelancer
20258,,,Fixed,,23,,,,Freelancer
20259,,,Fixed,,30,,,,Freelancer
20260,,,Fixed,,94,,,,Freelancer
20261,,,Fixed,,35,,,,Freelancer
20262,,,Fixed,,2250,,,,Freelancer
20263,,,Fixed,,34,,,,Freelancer
20264,,,Fixed,,35,,,,Freelancer
20265,,,Fixed,,52,,,,Freelancer
20266,,,Fixed,,32,,,,Freelancer
20267,,,Fixed,,98,,,,Freelancer
20268,,,Fixed,,25,,,,Freelancer
20269,,,Fixed,,84,,,,Freelancer
20270,,,Fixed,,90,,,,Freelancer
20271,,,Fixed,,44,,,,Freelancer
20272,,,Fixed,,95,,,,Freelancer
20273,,,Fixed,,89,,,,Freelancer
20274,,,Fixed,,35,,,,Freelancer
20275,,,Fixed,,96,,,,Freelancer
20276,,,Fixed,,19,,,,Freelancer
20277,,,Fixed,,60,,,,Freelancer
20278,,,Fixed,,18,,,,Freelancer
20279,,,Fixed,,40,,,,Freelancer
20280,,,Fixed,,72,,,,Freelancer
20281,,,Fixed,,98,,,,Freelancer
20282,,,Fixed,,42,,,,Freelancer
20283,,,Fixed,,30,,,,Freelancer
20284,,,Fixed,,59,,,,Freelancer
20285,,,Fixed,,81,,,,Freelancer
20286,,,Fixed,,58,,,,Freelancer
20287,,,Fixed,,12,,,,Freelancer
20288,,,Fixed,,39,,,,Freelancer
20289,,,Fixed,,15,,,,Freelancer
20290,,,Fixed,,50,,,,Freelancer
20291,,,Fixed,,93,,,,Freelancer
20292,,,Fixed,,73,,,,Freelancer
20293,,,Fixed,,20,,,,Freelancer
20294,,,Fixed,,24,,,,Freelancer
20295,,,Fixed,,19,,,,Freelancer
20296,,,Fixed,,63,,,,Freelancer
20297,,,Fixed,,26,,,,Freelancer
20298,,,Fixed,,26,,,,Freelancer
20299,,,Fixed,,11,,,,Freelancer
20300,,,Fixed,,25,,,,Freelancer
20301,,,Fixed,,66,,,,Freelancer
20302,,,Fixed,,13,,,,Freelancer
20303,,,Fixed,,25,,,,Freelancer
20304,,,Fixed,,81,,,,Freelancer
20305,,,Fixed,,29,,,,Freelancer
20306,,,Fixed,,95,,,,Freelancer
20307,,,Fixed,,96,,,,Freelancer
20308,,,Fixed,,98,,,,Freelancer
20309,,,Fixed,,31,,,,Freelancer
20310,,,Fixed,,42,,,,Freelancer
20311,,,Fixed,,29,,,,Freelancer
20312,,,Fixed,,64,,,,Freelancer
20313,,,Fixed,,30,,,,Freelancer
20314,,,Fixed,,89,,,,Freelancer
20315,,,Fixed,,75,,,,Freelancer
20316,,,Fixed,,16,,,,Freelancer
20317,,,Fixed,,89,,,,Freelancer
20318,,,Fixed,,79,,,,Freelancer
20319,,,Fixed,,16,,,,Freelancer
20320,,,Fixed,,86,,,,Freelancer
20321,,,Fixed,,12,,,,Freelancer
20322,,,Fixed,,20,,,,Freelancer
20323,,,Fixed,,19,,,,Freelancer
20324,,,Fixed,,28,,,,Freelancer
20325,,,Fixed,,12,,,,Freelancer
20326,,,Fixed,,14,,,,Freelancer
20327,,,Fixed,,24,,,,Freelancer
20328,,,Fixed,,18,,,,Freelancer
20329,,,Fixed,,17,,,,Freelancer
20330,,,Fixed,,81,,,,Freelancer
20331,,,Fixed,,26,,,,Freelancer
20332,,,Fixed,,82,,,,Freelancer
20333,,,Fixed,,27,,,,Freelancer
20334,,,Fixed,,18,,,,Freelancer
20335,,,Fixed,,62,,,,Freelancer
20336,,,Fixed,,14,,,,Freelancer
20337,,,Fixed,,49,,,,Freelancer
20338,,,Fixed,,100,,,,Freelancer
20339,,,Fixed,,31,,,,Freelancer
20340,,,Fixed,,19,,,,Freelancer
20341,,,Fixed,,1500.5,,,,Freelancer
20342,,,Fixed,,19,,,,Freelancer
20343,,,Fixed,,61,,,,Freelancer
20344,,,Fixed,,74,,,,Freelancer
20345,,,Fixed,,31,,,,Freelancer
20346,,,Fixed,,54,,,,Freelancer
20347,,,Fixed,,76,,,,Freelancer
20348,,,Fixed,,36,,,,Freelancer
20349,,,Fixed,,75,,,,Freelancer
20350,,,Fixed,,89,,,,Freelancer
20351,,,Fixed,,10,,,,Freelancer
20352,,,Fixed,,12.5,,,,Freelancer
20353,,,Fixed,,45,,,,Freelancer
20354,,,Fixed,,78,,,,Freelancer
20355,,,Fixed,,18,,,,Freelancer
20356,,,Fixed,,74,,,,Freelancer
20357,,,Fixed,,66,,,,Freelancer
20358,,,Fixed,,812,,,,Freelancer
20359,,,Fixed,,70,,,,Freelancer
20360,,,Fixed,,77,,,,Freelancer
20361,,,Fixed,,35,,,,Freelancer
20362,,,Fixed,,22,,,,Freelancer
20363,,,Fixed,,65,,,,Freelancer
20364,,,Fixed,,82,,,,Freelancer
20365,,,Fixed,,95,,,,Freelancer
20366,,,Fixed,,24,,,,Freelancer
20367,,,Fixed,,26,,,,Freelancer
20368,,,Fixed,,94,,,,Freelancer
20369,,,Fixed,,59,,,,Freelancer
20370,,,Fixed,,84,,,,Freelancer
20371,,,Fixed,,89,,,,Freelancer
20372,,,Fixed,,46,,,,Freelancer
20373,,,Fixed,,70,,,,Freelancer
20374,,,Fixed,,82,,,,Freelancer
20375,,,Fixed,,87,,,,Freelancer
20376,,,Fixed,,13,,,,Freelancer
20377,,,Fixed,,58,,,,Freelancer
20378,,,Fixed,,31,,,,Freelancer
20379,,,Fixed,,75,,,,Freelancer
20380,,,Fixed,,42,,,,Freelancer
20381,,,Fixed,,83,,,,Freelancer
20382,,,Fixed,,21,,,,Freelancer
20383,,,Fixed,,84,,,,Freelancer
20384,,,Fixed,,98,,,,Freelancer
20385,,,Fixed,,16,,,,Freelancer
20386,,,Fixed,,52,,,,Freelancer
20387,,,Fixed,,37,,,,Freelancer
20388,,,Fixed,,64,,,,Freelancer
20389,,,Fixed,,94,,,,Freelancer
20390,,,Fixed,,73,,,,Freelancer
20391,,,Fixed,,23,,,,Freelancer
20392,,,Fixed,,11,,,,Freelancer
20393,,,Fixed,,60,,,,Freelancer
20394,,,Fixed,,29,,,,Freelancer
20395,,,Fixed,,13,,,,Freelancer
20396,,,Fixed,,18,,,,Freelancer
20397,,,Fixed,,34,,,,Freelancer
20398,,,Fixed,,21,,,,Freelancer
20399,,,Fixed,,23,,,,Freelancer
20400,,,Fixed,,26,,,,Freelancer
20401,,,Fixed,,73,,,,Freelancer
20402,,,Fixed,,20,,,,Freelancer
20403,,,Fixed,,98,,,,Freelancer
20404,,,Fixed,,11,,,,Freelancer
20405,,,Fixed,,10,,,,Freelancer
20406,,,Fixed,,78,,,,Freelancer
20407,,,Fixed,,10,,,,Freelancer
20408,,,Fixed,,49,,,,Freelancer
20409,,,Fixed,,87,,,,Freelancer
20410,,,Fixed,,12,,,,Freelancer
20411,,,Fixed,,26,,,,Freelancer
20412,,,Fixed,,27,,,,Freelancer
20413,,,Fixed,,35,,,,Freelancer
20414,,,Fixed,,21,,,,Freelancer
20415,,,Fixed,,11,,,,Freelancer
20416,,,Fixed,,10,,,,Freelancer
20417,,,Fixed,,78,,,,Freelancer
20418,,,Fixed,,27,,,,Freelancer
20419,,,Fixed,,49,,,,Freelancer
20420,,,Fixed,,81,,,,Freelancer
20421,,,Fixed,,68,,,,Freelancer
20422,,,Fixed,,95,,,,Freelancer
20423,,,Fixed,,13,,,,Freelancer
20424,,,Fixed,,21,,,,Freelancer
20425,,,Fixed,,71,,,,Freelancer
20426,,,Fixed,,43,,,,Freelancer
20427,,,Fixed,,25,,,,Freelancer
20428,,,Fixed,,16,,,,Freelancer
20429,,,Fixed,,90,,,,Freelancer
20430,,,Fixed,,59,,,,Freelancer
20431,,,Fixed,,69,,,,Freelancer
20432,,,Fixed,,20,,,,Freelancer
20433,,,Fixed,,33,,,,Freelancer
20434,,,Fixed,,13,,,,Freelancer
20435,,,Fixed,,35,,,,Freelancer
20436,,,Fixed,,32,,,,Freelancer
20437,,,Fixed,,81,,,,Freelancer
20438,,,Fixed,,88,,,,Freelancer
20439,,,Fixed,,97,,,,Freelancer
20440,,,Fixed,,64,,,,Freelancer
20441,,,Fixed,,24,,,,Freelancer
20442,,,Fixed,,91,,,,Freelancer
20443,,,Fixed,,38,,,,Freelancer
20444,,,Fixed,,20,,,,Freelancer
20445,,,Fixed,,20,,,,Freelancer
20446,,,Fixed,,20,,,,Freelancer
20447,,,Fixed,,20,,,,Freelancer
20448,,,Fixed,,27,,,,Freelancer
20449,,,Fixed,,66,,,,Freelancer
20450,,,Fixed,,57,,,,Freelancer
20451,,,Fixed,,100,,,,Freelancer
20452,,,Fixed,,20,,,,Freelancer
20453,,,Fixed,,658.5,,,,Freelancer
20454,,,Fixed,,17,,,,Freelancer
20455,,,Fixed,,20,,,,Freelancer
20456,,,Fixed,,51,,,,Freelancer
20457,,,Fixed,,21,,,,Freelancer
20458,,,Fixed,,25,,,,Freelancer
20459,,,Fixed,,59,,,,Freelancer
20460,,,Fixed,,22,,,,Freelancer
20461,,,Fixed,,99,,,,Freelancer
20462,,,Fixed,,81,,,,Freelancer
20463,,,Fixed,,57,,,,Freelancer
20464,,,Fixed,,73,,,,Freelancer
20465,,,Fixed,,29,,,,Freelancer
20466,,,Fixed,,18,,,,Freelancer
20467,,,Fixed,,89,,,,Freelancer
20468,,,Fixed,,14,,,,Freelancer
20469,,,Fixed,,16,,,,Freelancer
20470,,,Fixed,,69,,,,Freelancer
20471,,,Fixed,,18,,,,Freelancer
20472,,,Fixed,,11,,,,Freelancer
20473,,,Fixed,,19,,,,Freelancer
20474,,,Fixed,,17,,,,Freelancer
20475,,,Fixed,,17,,,,Freelancer
20476,,,Fixed,,13,,,,Freelancer
20477,,,Fixed,,17,,,,Freelancer
20478,,,Fixed,,51,,,,Freelancer
20479,,,Fixed,,24,,,,Freelancer
20480,,,Fixed,,24,,,,Freelancer
20481,,,Fixed,,82,,,,Freelancer
20482,,,Fixed,,32,,,,Freelancer
20483,,,Fixed,,31,,,,Freelancer
20484,,,Fixed,,71,,,,Freelancer
20485,,,Fixed,,38,,,,Freelancer
20486,,,Fixed,,61,,,,Freelancer
20487,,,Fixed,,21,,,,Freelancer
20488,,,Fixed,,27,,,,Freelancer
20489,,,Fixed,,35,,,,Freelancer
20490,,,Fixed,,15,,,,Freelancer
20491,,,Fixed,,31,,,,Freelancer
20492,,,Fixed,,91,,,,Freelancer
20493,,,Fixed,,79,,,,Freelancer
20494,,,Fixed,,36,,,,Freelancer
20495,,,Fixed,,15,,,,Freelancer
20496,,,Fixed,,12,,,,Freelancer
20497,,,Fixed,,84,,,,Freelancer
20498,,,Fixed,,13,,,,Freelancer
20499,,,Fixed,,79,,,,Freelancer
20500,,,Fixed,,28,,,,Freelancer
20501,,,Fixed,,25,,,,Freelancer
20502,,,Fixed,,18,,,,Freelancer
20503,,,Fixed,,21,,,,Freelancer
20504,,,Fixed,,99,,,,Freelancer
20505,,,Fixed,,60,,,,Freelancer
20506,,,Fixed,,24,,,,Freelancer
20507,,,Fixed,,11,,,,Freelancer
20508,,,Fixed,,50,,,,Freelancer
20509,,,Fixed,,30,,,,Freelancer
20510,,,Fixed,,18,,,,Freelancer
20511,,,Fixed,,37,,,,Freelancer
20512,,,Fixed,,12,,,,Freelancer
20513,,,Fixed,,14,,,,Freelancer
20514,,,Fixed,,86,,,,Freelancer
20515,,,Fixed,,9,,,,Freelancer
20516,,,Fixed,,22,,,,Freelancer
20517,,,Fixed,,77,,,,Freelancer
20518,,,Fixed,,76,,,,Freelancer
20519,,,Fixed,,93,,,,Freelancer
20520,,,Fixed,,21,,,,Freelancer
20521,,,Fixed,,97,,,,Freelancer
20522,,,Fixed,,91,,,,Freelancer
20523,,,Fixed,,56,,,,Freelancer
20524,,,Fixed,,62,,,,Freelancer
20525,,,Fixed,,92,,,,Freelancer
20526,,,Fixed,,19,,,,Freelancer
20527,,,Fixed,,19,,,,Freelancer
20528,,,Fixed,,20,,,,Freelancer
20529,,,Fixed,,52,,,,Freelancer
20530,,,Fixed,,42,,,,Freelancer
20531,,,Fixed,,140,,,,Freelancer
20532,,,Fixed,,79,,,,Freelancer
20533,,,Fixed,,96,,,,Freelancer
20534,,,Fixed,,30,,,,Freelancer
20535,,,Fixed,,40,,,,Freelancer
20536,,,Fixed,,91,,,,Freelancer
20537,,,Fixed,,11,,,,Freelancer
20538,,,Fixed,,92,,,,Freelancer
20539,,,Fixed,,26,,,,Freelancer
20540,,,Fixed,,71,,,,Freelancer
20541,,,Fixed,,13,,,,Freelancer
20542,,,Fixed,,9,,,,Freelancer
20543,,,Fixed,,21,,,,Freelancer
20544,,,Fixed,,71,,,,Freelancer
20545,,,Fixed,,30,,,,Freelancer
20546,,,Fixed,,79,,,,Freelancer
20547,,,Fixed,,12,,,,Freelancer
20548,,,Fixed,,44,,,,Freelancer
20549,,,Fixed,,99,,,,Freelancer
20550,,,Fixed,,56,,,,Freelancer
20551,,,Fixed,,30,,,,Freelancer
20552,,,Fixed,,31,,,,Freelancer
20553,,,Fixed,,35,,,,Freelancer
20554,,,Fixed,,17,,,,Freelancer
20555,,,Fixed,,88,,,,Freelancer
20556,,,Fixed,,26,,,,Freelancer
20557,,,Fixed,,20,,,,Freelancer
20558,,,Fixed,,98,,,,Freelancer
20559,,,Fixed,,32,,,,Freelancer
20560,,,Fixed,,70,,,,Freelancer
20561,,,Fixed,,85,,,,Freelancer
20562,,,Fixed,,27,,,,Freelancer
20563,,,Fixed,,88,,,,Freelancer
20564,,,Fixed,,56,,,,Freelancer
20565,,,Fixed,,25,,,,Freelancer
20566,,,Fixed,,4000,,,,Freelancer
20567,,,Fixed,,29,,,,Freelancer
20568,,,Fixed,,50,,,,Freelancer
20569,,,Fixed,,18,,,,Freelancer
20570,,,Fixed,,31,,,,Freelancer
20571,,,Fixed,,73,,,,Freelancer
20572,,,Fixed,,16,,,,Freelancer
20573,,,Fixed,,500,,,,Freelancer
20574,,,Fixed,,40,,,,Freelancer
20575,,,Fixed,,72,,,,Freelancer
20576,,,Fixed,,21,,,,Freelancer
20577,,,Fixed,,81,,,,Freelancer
20578,,,Fixed,,4000,,,,Freelancer
20579,,,Fixed,,89.5,,,,Freelancer
20580,,,Fixed,,29,,,,Freelancer
20581,,,Fixed,,31,,,,Freelancer
20582,,,Fixed,,2250,,,,Freelancer
20583,,,Fixed,,35,,,,Freelancer
20584,,,Fixed,,78,,,,Freelancer
20585,,,Fixed,,18,,,,Freelancer
20586,,,Fixed,,19,,,,Freelancer
20587,,,Fixed,,400,,,,Freelancer
20588,,,Fixed,,19,,,,Freelancer
20589,,,Fixed,,41,,,,Freelancer
20590,,,Fixed,,29,,,,Freelancer
20591,,,Fixed,,23,,,,Freelancer
20592,,,Fixed,,35,,,,Freelancer
20593,,,Fixed,,15,,,,Freelancer
20594,,,Fixed,,536,,,,Freelancer
20595,,,Fixed,,67,,,,Freelancer
20596,,,Fixed,,51,,,,Freelancer
20597,,,Fixed,,72,,,,Freelancer
20598,,,Fixed,,55,,,,Freelancer
20599,,,Fixed,,82,,,,Freelancer
20600,,,Fixed,,64,,,,Freelancer
20601,,,Fixed,,85,,,,Freelancer
20602,,,Fixed,,91,,,,Freelancer
20603,,,Fixed,,59,,,,Freelancer
20604,,,Fixed,,34,,,,Freelancer
20605,,,Fixed,,16,,,,Freelancer
20606,,,Fixed,,17,,,,Freelancer
20607,,,Fixed,,20,,,,Freelancer
20608,,,Fixed,,19,,,,Freelancer
20609,,,Fixed,,66,,,,Freelancer
20610,,,Fixed,,28,,,,Freelancer
20611,,,Fixed,,33,,,,Freelancer
20612,,,Fixed,,22,,,,Freelancer
20613,,,Fixed,,81,,,,Freelancer
20614,,,Fixed,,21,,,,Freelancer
20615,,,Fixed,,18,,,,Freelancer
20616,,,Fixed,,30,,,,Freelancer
20617,,,Fixed,,97,,,,Freelancer
20618,,,Fixed,,140,,,,Freelancer
20619,,,Fixed,,86,,,,Freelancer
20620,,,Fixed,,16,,,,Freelancer
20621,,,Fixed,,25,,,,Freelancer
20622,,,Fixed,,29,,,,Freelancer
20623,,,Fixed,,57,,,,Freelancer
20624,,,Fixed,,83,,,,Freelancer
20625,,,Fixed,,29,,,,Freelancer
20626,,,Fixed,,22,,,,Freelancer
20627,,,Fixed,,38,,,,Freelancer
20628,,,Fixed,,24,,,,Freelancer
20629,,,Fixed,,2250,,,,Freelancer
20630,,,Fixed,,16,,,,Freelancer
20631,,,Fixed,,63,,,,Freelancer
20632,,,Fixed,,28,,,,Freelancer
20633,,,Fixed,,26,,,,Freelancer
20634,,,Fixed,,22,,,,Freelancer
20635,,,Fixed,,18,,,,Freelancer
20636,,,Fixed,,12,,,,Freelancer
20637,,,Fixed,,22,,,,Freelancer
20638,,,Fixed,,11,,,,Freelancer
20639,,,Fixed,,21,,,,Freelancer
20640,,,Fixed,,19,,,,Freelancer
20641,,,Fixed,,25,,,,Freelancer
20642,,,Fixed,,87,,,,Freelancer
20643,,,Fixed,,30,,,,Freelancer
20644,,,Fixed,,22,,,,Freelancer
20645,,,Fixed,,20,,,,Freelancer
20646,,,Fixed,,87,,,,Freelancer
20647,,,Fixed,,30,,,,Freelancer
20648,,,Fixed,,30,,,,Freelancer
20649,,,Fixed,,97,,,,Freelancer
20650,,,Fixed,,9,,,,Freelancer
20651,,,Fixed,,20,,,,Freelancer
20652,,,Fixed,,17,,,,Freelancer
20653,,,Fixed,,21,,,,Freelancer
20654,,,Fixed,,49,,,,Freelancer
20655,,,Fixed,,19,,,,Freelancer
20656,,,Fixed,,23,,,,Freelancer
20657,,,Fixed,,22,,,,Freelancer
20658,,,Fixed,,23,,,,Freelancer
20659,,,Fixed,,500,,,,Freelancer
20660,,,Fixed,,35,,,,Freelancer
20661,,,Fixed,,64,,,,Freelancer
20662,,,Fixed,,41,,,,Freelancer
20663,,,Fixed,,32,,,,Freelancer
20664,,,Fixed,,87,,,,Freelancer
20665,,,Fixed,,35,,,,Freelancer
20666,,,Fixed,,45,,,,Freelancer
20667,,,Fixed,,20,,,,Freelancer
20668,,,Fixed,,9.5,,,,Freelancer
20669,,,Fixed,,20,,,,Freelancer
20670,,,Fixed,,19,,,,Freelancer
20671,,,Fixed,,12,,,,Freelancer
20672,,,Fixed,,23,,,,Freelancer
20673,,,Fixed,,500,,,,Freelancer
20674,,,Fixed,,30,,,,Freelancer
20675,,,Fixed,,51,,,,Freelancer
20676,,,Fixed,,87,,,,Freelancer
20677,,,Fixed,,21,,,,Freelancer
20678,,,Fixed,,16,,,,Freelancer
20679,,,Fixed,,35,,,,Freelancer
20680,,,Fixed,,30,,,,Freelancer
20681,,,Fixed,,23,,,,Freelancer
20682,,,Fixed,,159.5,,,,Freelancer
